record_id,source,name,legal_name,dba,type,category,extraction_processing_flag,phone,email,website,street_address,city,state,zip_code,county,lat,lng,license_number,license_state,license_type,license_status,license_expiration,date_issued,usda_hemp_flag,delivery,sells_seeds,home_delivery,business_category,product_focus,is_medical,is_adult_use,ownership_type,social_equity_status,sos_entity_match,sos_formation_date,sos_registered_agent,sos_entity_type,sos_status,sos_website,epa_air_permit,epa_npdes_permit,epa_rcra_generator,epa_facility_name,epa_facility_address,fire_marshal_permit,fire_marshal_violations,tier2_filed,sec_public_company,sec_cik,sec_ticker,patent_count,instagram_url,google_place_id,sales_priority,data_quality_score,notes
US-0032109,CI_Community,Joint Forces,Joint Forces LLC,Joint Forces LLC,,Manufacturer - Type N,PENDING,(310) 597-9512,21alexhc@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10004527,CA,Manufacturer - Type N,Expired,02/16/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032110,CI_Community,Lightly LIfted,"Jsce, Inc.","Jsce, Inc.",,Manufacturer - Type N,PENDING,(415) 786-4802,Jake@lightlylifted.Com,,Not Published,Data Not Available,CA,Data Not Available,San Francisco,,,DCC-10003353,CA,Manufacturer - Type N,Surrendered,10/15/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032111,CI_Community,Kali Innovations,Kali Innovations Corp,Kali Innovations Corp,,Manufacturer - Type N,PENDING,(951) 264-6666,Kaliinnovations@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003896,CA,Manufacturer - Type N,Expired,09/30/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032112,CI_Community,Kamnisha Wellness LLC,Kamnisha Wellness LLC,Kamnisha Wellness LLC,,Manufacturer - Type N,PENDING,(510) 228-7507,Trevornigel@icloud.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10004590,CA,Manufacturer - Type N,Expired,03/30/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032113,CI_Community,Haze and Main,Kaya Capital,Kaya Capital,,Manufacturer - Type N,PENDING,(832) 928-7837,Travis@hazeandmainca.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003088,CA,Manufacturer - Type N,Expired,05/03/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032114,CI_Community,The Kind Center,"Kb Collective For Compassion And Care, Inc.","Kb Collective For Compassion And Care, Inc.",,Manufacturer - Type N,PENDING,(323) 318-9051,Kindcenter420@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003437,CA,Manufacturer - Type N,Expired,06/12/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032115,CI_Community,Data Not Available,"Kega Farms, LLC.","Kega Farms, LLC.",,Manufacturer - Type N,PENDING,(818) 653-5555,Kgrigorian818@yahoo.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003652,CA,Manufacturer - Type N,Expired,07/09/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032116,CI_Community,Kind Medicine,Kindrub Collective,Kindrub Collective,,Manufacturer - Type N,PENDING,(831) 278-2424,Kindruborganics@yahoo.Com,,Not Published,Data Not Available,CA,Data Not Available,Santa Cruz,,,DCC-10002974,CA,Manufacturer - Type N,Expired,04/29/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032117,CI_Community,"Kiva Manufacturing, INC",Kiva Manufacturing Inc.,Kiva Manufacturing Inc.,,Manufacturer - Type N,PENDING,(510) 432-2833,Licensing@kivaconfections.Com,,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,,,DCC-10004690,CA,Manufacturer - Type N,Active,09/10/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:N|cat:EXTRACTION_PROCESSING
US-0032118,CI_Community,The Originals Factory and Weed Shop,Kush Valley Collective,Kush Valley Collective,,Manufacturer - Type N,PENDING,(323) 696-9680,Kushvalleycollective420@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10002942,CA,Manufacturer - Type N,Active,04/26/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032119,CI_Community,Data Not Available,"La Wonderland Caregivers, Inc.","La Wonderland Caregivers, Inc.",,Manufacturer - Type N,PENDING,(323) 788-9778,Lakonan@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10002590,CA,Manufacturer - Type N,Active,04/19/2027 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032120,CI_Community,Tinley's Beverage Company,"Lakewood Libations, Inc.","Lakewood Libations, Inc.",,Manufacturer - Type N,PENDING,(714) 363-1777,Rick@drinktinley.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10004047,CA,Manufacturer - Type N,Expired,01/14/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032121,CI_Community,Trendhaus Distribution,Lancaster Storage Properties LLC,Lancaster Storage Properties LLC,,Manufacturer - Type N,PENDING,(818) 383-9739,Omer@trendhausdistro.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10002985,CA,Manufacturer - Type N,Surrendered,03/21/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032122,CI_Community,"LAST MINUTE VENTURES, LLC","Last Minute Ventures, LLC.","Last Minute Ventures, LLC.",,Manufacturer - Type N,PENDING,(213) 270-4992,Bobby@superstarhg.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10004256,CA,Manufacturer - Type N,Active,07/09/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032123,CI_Community,Data Not Available,"Lba California Manufacturing, Inc.","Lba California Manufacturing, Inc.",,Manufacturer - Type N,PENDING,(541) 797-1700,Burl@lunchboxalchemy.Com,,Not Published,Data Not Available,CA,Data Not Available,Sonoma,,,DCC-10003167,CA,Manufacturer - Type N,Surrendered,10/01/2019 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032124,CI_Community,Leshem Enterprises LLC,Leshem Enterprises LLC,Leshem Enterprises LLC,,Manufacturer - Type N,PENDING,(818) 633-1721,Steve@818brands.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003785,CA,Manufacturer - Type N,Surrendered,05/04/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032125,CI_Community,OM Edibles,"Lh Manufacturing, LLC","Lh Manufacturing, LLC",,Manufacturer - Type N,PENDING,(415) 404-8803,Myomedibles@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10001131,CA,Manufacturer - Type N,Expired,10/29/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032126,CI_Community,Lippomix,Liposome Formulations Inc.,Liposome Formulations Inc.,,Manufacturer - Type N,PENDING,(510) 504-3961,Niaid@well.Com,,Not Published,Data Not Available,CA,Data Not Available,Marin,,,DCC-10003301,CA,Manufacturer - Type N,Expired,05/27/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032127,CI_Community,Sacramento Fruitridge,"Liu & Flores, Inc.","Liu & Flores, Inc.",,Manufacturer - Type N,PENDING,(650) 255-9237,Data Not Available,,Not Published,Data Not Available,CA,Data Not Available,Sacramento,,,DCC-10004692,CA,Manufacturer - Type N,Surrendered,09/13/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032128,CI_Community,LMG Productions Inc. or Canndescent,Lmg Productions Inc.,Lmg Productions Inc.,,Manufacturer - Type N,PENDING,(877) 778-9587,Andrewm@canndescent.Com,,Not Published,Data Not Available,CA,Data Not Available,Riverside,,,DCC-10003586,CA,Manufacturer - Type N,Expired,06/28/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032129,CI_Community,Pabst Labs,"Lp District 11, Inc","Lp District 11, Inc",,Manufacturer - Type N,PENDING,(917) 945-1505,Alec@pabstlabs.Com,,Not Published,Data Not Available,CA,Data Not Available,Riverside,,,DCC-10003262,CA,Manufacturer - Type N,Active,05/22/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032130,CI_Community,Lucy Goosey,Lu2 LLC,Lu2 LLC,,Manufacturer - Type N,PENDING,(424) 257-7175,Eric@lu2LLC.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10004619,CA,Manufacturer - Type N,Expired,04/19/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032131,CI_Community,LUCKY 13,Lucky 13 Ventures Los Angeles LLC,Lucky 13 Ventures Los Angeles LLC,,Manufacturer - Type N,PENDING,(562) 822-7085,Hector@thepodrgroup.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10005121,CA,Manufacturer - Type N,Active,02/23/2027 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032132,CI_Community,Marche Company LLC,Marche Company LLC,Marche Company LLC,,Manufacturer - Type N,PENDING,(714) 623-3422,Jimshih@mygreennetwork.Com,,Not Published,Data Not Available,CA,Data Not Available,Orange,,,DCC-10004784,CA,Manufacturer - Type N,Expired,06/14/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032133,CI_Community,Data Not Available,Marina Stallworth,Marina Stallworth,,Manufacturer - Type N,PENDING,(510) 282-2703,Marina_S2@yahoo.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10003305,CA,Manufacturer - Type N,Expired,05/28/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032134,CI_Community,Marmello,Marmello,Marmello,,Manufacturer - Type N,PENDING,(415) 238-8804,Yury@marmellosf.Com,,Not Published,Data Not Available,CA,Data Not Available,Marin,,,DCC-10002245,CA,Manufacturer - Type N,Expired,04/02/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032135,CI_Community,Mary's Medicinals,"Mary's Tech Ca, Inc.","Mary's Tech Ca, Inc.",,Manufacturer - Type N,PENDING,(855) 420-6334,Skylar@marysmanagement.Com,,Not Published,Data Not Available,CA,Data Not Available,San Luis Obispo,,,DCC-10003205,CA,Manufacturer - Type N,Expired,05/16/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032136,CI_Community,Bango Distribution,Master Bango,Master Bango,,Manufacturer - Type N,PENDING,(707) 583-1152,Lori@bangodistribution.Com,,Not Published,Data Not Available,CA,Data Not Available,Sonoma,,,DCC-10004895,CA,Manufacturer - Type N,Expired,06/05/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032137,CI_Community,Maximum Yield Inc.,"Maximum Yield, Inc.","Maximum Yield, Inc.",,Manufacturer - Type N,PENDING,(323) 919-4129,Steve@cliquecannabisco.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003449,CA,Manufacturer - Type N,Active,06/12/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032138,CI_Community,Weird Science Labs,"Mb Weird Science Labs, Inc.","Mb Weird Science Labs, Inc.",,Manufacturer - Type N,PENDING,(808) 344-3421,Abram@weirdsciencelabs.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10003365,CA,Manufacturer - Type N,Expired,06/05/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032139,CI_Community,Qanabliss,Medicinal Care Green Cross,Medicinal Care Green Cross,,Manufacturer - Type N,PENDING,(818) 686-6748,Hvahag@yahoo.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10002508,CA,Manufacturer - Type N,Surrendered,04/17/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032140,CI_Community,Emerald Triangle Cannabis,"Mendocino, Inc.","Mendocino, Inc.",,Manufacturer - Type N,PENDING,(707) 741-4100,Drea.Ceo@mendocino.Com,,Not Published,Data Not Available,CA,Data Not Available,Mendocino,,,DCC-10005052,CA,Manufacturer - Type N,Surrendered,01/31/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032141,CI_Community,OARA/ OARA Chocolate,Mind Gut Health Inc.,Mind Gut Health Inc.,,Manufacturer - Type N,PENDING,(857) 544-6542,Charlotte@getoara.Com,,Not Published,Data Not Available,CA,Data Not Available,Marin,,,DCC-10003980,CA,Manufacturer - Type N,Surrendered,09/12/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032142,CI_Community,Mindset Cannabis,"Mindset Organics, Inc.","Mindset Organics, Inc.",,Manufacturer - Type N,PENDING,(619) 647-1898,Sara@mindsetorganics.Com,,Not Published,Data Not Available,CA,Data Not Available,San Diego,,,DCC-10003215,CA,Manufacturer - Type N,Expired,05/17/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032143,CI_Community,Moonstone Medicinals LLC,Moonstone Medicinals LLC,Moonstone Medicinals LLC,,Manufacturer - Type N,PENDING,(707) 502-4929,Luke@moonstonemeds.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,DCC-10003568,CA,Manufacturer - Type N,Expired,06/27/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032144,CI_Community,Data Not Available,Ms Parker's Flowers LLC,Ms Parker's Flowers LLC,,Manufacturer - Type N,PENDING,(415) 302-4688,Msparkersflowers@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10003572,CA,Manufacturer - Type N,Surrendered,06/30/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032145,CI_Community,Nanogen,Nanogen LLC,Nanogen LLC,,Manufacturer - Type N,PENDING,(415) 939-1636,Ben@vertosa.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10005018,CA,Manufacturer - Type N,Active,03/12/2027 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032146,CI_Community,Nature Nurse,"Nature Nurse Collective, Inc.","Nature Nurse Collective, Inc.",,Manufacturer - Type N,PENDING,(619) 208-2439,Kennysocal711@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,San Diego,,,DCC-10003175,CA,Manufacturer - Type N,Surrendered,04/27/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032147,CI_Community,Nature's Nectar Brands,Nature's Nectar Brands,Nature's Nectar Brands,,Manufacturer - Type N,PENDING,(916) 803-7938,Info@naturesnectarbrands.Com,,Not Published,Data Not Available,CA,Data Not Available,Sacramento,,,DCC-10003650,CA,Manufacturer - Type N,Expired,07/08/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032148,CI_Community,Boomba Labs,Never Stress,Never Stress,,Manufacturer - Type N,PENDING,(310) 729-5504,Ben@boombalabs.Com,,Not Published,Data Not Available,CA,Data Not Available,Kern,,,DCC-10003452,CA,Manufacturer - Type N,Expired,06/13/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032149,CI_Community,NEW NORMAL LABS LLC,New Normal Labs LLC,New Normal Labs LLC,,Manufacturer - Type N,PENDING,(949) 229-5588,Shawn@newnormal420.Com,,Not Published,Data Not Available,CA,Data Not Available,Sacramento,,,DCC-10004157,CA,Manufacturer - Type N,Surrendered,02/16/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032150,CI_Community,"NMG CA P1, LLC","Nmg Ca P1, LLC","Nmg Ca P1, LLC",,Manufacturer - Type N,PENDING,(303) 396-5921,Triphoffman@bodyandmind.Com,,Not Published,Data Not Available,CA,Data Not Available,Riverside,,,DCC-10004781,CA,Manufacturer - Type N,Expired,06/10/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032151,CI_Community,WYLD,"Northwest Confections California, LLC","Northwest Confections California, LLC",,Manufacturer - Type N,PENDING,(707) 410-0270,Jackie@nwconfections.Com,,Not Published,Data Not Available,CA,Data Not Available,Sacramento,,,DCC-10002268,CA,Manufacturer - Type N,Surrendered,07/31/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032152,CI_Community,Data Not Available,"Nova Grow Labs, LLC","Nova Grow Labs, LLC",,Manufacturer - Type N,PENDING,(213) 318-3080,Orlando@novagrowth.Network,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003239,CA,Manufacturer - Type N,Active,05/20/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032153,CI_Community,Novium,Novium Of Ca LLC,Novium Of Ca LLC,,Manufacturer - Type N,PENDING,(904) 347-3671,Kevin@noviumrx.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10002215,CA,Manufacturer - Type N,Surrendered,03/09/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032154,CI_Community,Novium,"Novium Of Ca, LLC","Novium Of Ca, LLC",,Manufacturer - Type N,PENDING,(352) 256-4267,Bob@noviumrx.Com,,Not Published,Data Not Available,CA,Data Not Available,Shasta,,,DCC-10004208,CA,Manufacturer - Type N,Expired,06/03/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032155,CI_Community,"NUHTOPIA, LLC","Nuhtopia, LLC","Nuhtopia, LLC",,Manufacturer - Type N,PENDING,(925) 487-4985,Darettaoneil@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10003253,CA,Manufacturer - Type N,Expired,05/21/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032156,CI_Community,"NUHTOPIA, LLC","Nuhtopia, LLC","Nuhtopia, LLC",,Manufacturer - Type N,PENDING,(925) 487-4985,Darettaoneil@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10004539,CA,Manufacturer - Type N,Expired,02/23/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032157,CI_Community,Odistro,Odistro,Odistro,,Manufacturer - Type N,PENDING,(510) 999-4308,Odistroco@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10004564,CA,Manufacturer - Type N,Expired,03/02/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032158,CI_Community,"Old Garden Path, LLC","Old Garden Path, LLC","Old Garden Path, LLC",,Manufacturer - Type N,PENDING,(831) 254-5147,Sweetblossomedibles@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Santa Cruz,,,DCC-10003471,CA,Manufacturer - Type N,Expired,06/16/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032159,CI_Community,Green Revolution,One Led Ca LLC,One Led Ca LLC,,Manufacturer - Type N,PENDING,(917) 754-5717,Shlovsky@greenrevolution.Com,,Not Published,Data Not Available,CA,Data Not Available,Riverside,,,DCC-10003056,CA,Manufacturer - Type N,Expired,05/01/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032160,CI_Community,Infused Creations,Ouiid LLC,Ouiid LLC,,Manufacturer - Type N,PENDING,(909) 684-2089,Jimshih@mygreennetwork.Com,,Not Published,Data Not Available,CA,Data Not Available,Orange,,,DCC-10004870,CA,Manufacturer - Type N,Surrendered,06/27/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032161,CI_Community,P&S VENTURES,"P&S Ventures, LLC","P&S Ventures, LLC",,Manufacturer - Type N,PENDING,(310) 367-9533,Scotte_2000@yahoo.Com,,Not Published,Data Not Available,CA,Data Not Available,Riverside,,,DCC-10002506,CA,Manufacturer - Type N,Expired,04/17/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032162,CI_Community,Pacific Reserve Nursery LLC,Pacific Reserve Nursery LLC,Pacific Reserve Nursery LLC,,Manufacturer - Type N,PENDING,(831) 419-5762,Damicohk@hotmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Monterey,,,DCC-10003768,CA,Manufacturer - Type N,Expired,07/30/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032163,CI_Community,Stella Farms,"Paet Real Estate, LLC","Paet Real Estate, LLC",,Manufacturer - Type N,PENDING,(818) 606-9480,Aspenmanpat2000@yahoo.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003405,CA,Manufacturer - Type N,Active,06/09/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032164,CI_Community,Papa Bear Farms and Better Living Delivery,"Papa Bear Farms, LLC","Papa Bear Farms, LLC",,Manufacturer - Type N,PENDING,(805) 273-6551,Papabearfarmsca@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,San Luis Obispo,,,DCC-10003906,CA,Manufacturer - Type N,Surrendered,10/02/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032165,CI_Community,Parkrite Distribution,Parkrite Holdings LLC,Parkrite Holdings LLC,,Manufacturer - Type N,PENDING,(714) 717-9896,ParkriteholdingsLLC@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Orange,,,DCC-10005061,CA,Manufacturer - Type N,Active,03/24/2027 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032166,CI_Community,Passion Care LLC,Passion Care LLC,Passion Care LLC,,Manufacturer - Type N,PENDING,(562) 244-4195,Alanb.Passioncare@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,San Bernardino,,,DCC-10003132,CA,Manufacturer - Type N,Surrendered,04/21/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032167,CI_Community,Ace High Chocolates,Pb Hein Nurseries,Pb Hein Nurseries,,Manufacturer - Type N,PENDING,(707) 967-8638,Mgraham@acehighchocolate.Com,,Not Published,Data Not Available,CA,Data Not Available,Sonoma,,,DCC-10003413,CA,Manufacturer - Type N,Surrendered,11/23/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0032168,CI_Community,"PBSV, Inc","Pbsv, Inc","Pbsv, Inc",,Manufacturer - Type N,PENDING,(347) 581-4704,Lee@pacific-Bliss.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10004073,CA,Manufacturer - Type N,Expired,02/04/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
